split_id,method_id,run_id,order,dataset_index,image_id,image_relpath,reference_captions,prompt_id,prompt_name,prompt_text,caption,candidate_id,selected,model,temperature,top_p,max_new_tokens,generation_config
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,39,731,flickr30k_test_000731,images/flickr30k/flickr30k_test_000731.jpg,"[""Three little blond girls, two in blue, one in pink, play on a sunny beach."", ""Three children are playing in sand near to the beach."", ""Three young girls dance on the beach in the sand."", ""Three children playing in sand at beach"", ""Three girls play in the sand.""]",baseline,Baseline,Write a caption for this image.,"Three children playfully posing on a sunny beach, their joyful expressions and dynamic poses capturing the carefree spirit of seaside fun.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,40,833,flickr30k_test_000833,images/flickr30k/flickr30k_test_000833.jpg,"[""A beach scene with three boys in swim shorts each holding paddle ball racquets but no ball in sight."", ""Kids play a game of ball with paddles at the water's edge at the beach."", ""Three children are playing paddle ball on the beach."", ""Three boys play with paddles on the beach."", ""Several children playing on a beach.""]",baseline,Baseline,Write a caption for this image.,"Kids playing beach paddleball with colorful paddles and frisbees, laughing and splashing in the shallow ocean waves.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,41,21284,flickr30k_test_021284,images/flickr30k/flickr30k_test_021284.jpg,"[""A group of men in black suits and black hats are standing along a parade route."", ""A group of Hasidic Jews stand amidst a crowd adjacent to a busy city street."", ""Bearded men wearing black gather together outside of a religious service."", ""People in black hats gathered together downtown."", ""Many jewish men in a city.""]",baseline,Baseline,Write a caption for this image.,"A diverse crowd gathers in a bustling city street, with Orthodox Jewish men in black hats and suits mingling alongside Palestinian flag supporters, symbolizing a moment of cultural and political convergence.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,42,17741,flickr30k_test_017741,images/flickr30k/flickr30k_test_017741.jpg,"[""Two people sit on a bench overlooking a vast amount of windows."", ""Two people sitting on a bench in front of a large window."", ""Two people sitting looking at a glass wall."", ""Two people are siting on a black bench."", ""Two women sitting on a bench.""]",baseline,Baseline,Write a caption for this image.,"Two silhouetted figures sit side by side on a bench, gazing out at a vast, glass-paneled window. The cool blue tones and soft light evoke a quiet, contemplative mood — a moment of shared stillness in a modern, open space.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,43,301,flickr30k_test_000301,images/flickr30k/flickr30k_test_000301.jpg,"[""A dark-haired woman in a green and white apron sits amid her outdoor display of flowers for sale on a city street."", ""A woman is sitting by her dried flower display at an outside market."", ""A woman sells flowers and incense at the market."", ""A lady is sitting down tending to her stand."", ""A woman in an apron shopping at a market.""]",baseline,Baseline,Write a caption for this image.,"A vibrant street vendor in a bustling market, surrounded by towering pampas grass and colorful floral arrangements, smiles as she tends to her lively stall under a canopy of hanging greenery and warm lights.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,44,30774,flickr30k_test_030774,images/flickr30k/flickr30k_test_030774.jpg,"[""A little boy underwater in a pool, holding a plastic dinosaur."", ""A little boy swimming underwater with a toy in his hand."", ""A boy is swimming underwater holding a toy in his hand."", ""Child swimming underwater with a toy in his hand."", ""A little boy swims underwater.""]",baseline,Baseline,Write a caption for this image.,"A child swims underwater, bubbles swirling around as they explore the pool's depths with joyful curiosity.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,45,28876,flickr30k_test_028876,images/flickr30k/flickr30k_test_028876.jpg,"[""A participant in a sporting event has landed on his head while holding the ball on a field of grass."", ""A person doing a face plant while the other watches on a clear, lush field of green grass."", ""A male athlete tackles his head into the ground to protect the ball in play."", ""The rugby player got the ball but he is smashing his head into the ground."", ""Uniformed athletes dive onto a grassy playing field.""]",baseline,Baseline,Write a caption for this image.,"A rugby player in a blue jersey executes a dramatic flip over the grass, while his opponent in red watches intently from the ground.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,46,12491,flickr30k_test_012491,images/flickr30k/flickr30k_test_012491.jpg,"[""A person is in the air while riding his bicycle on top of the train on a clear blue sky day."", ""A person is jumping over a train car while on their bicycle."", ""A person on a bicycle moving across the top of a train."", ""A man on a bmx bike jumps over a train"", ""A man jumps train cars with his bike.""]",baseline,Baseline,Write a caption for this image.,"A daring cyclist soars above a freight train car, executing a gravity-defying stunt against a clear blue sky.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,47,22494,flickr30k_test_022494,images/flickr30k/flickr30k_test_022494.jpg,"[""A man in an orange shirt and gray pants with white paint on them looks at the camera while standing near an orange ladder and a gray and white brick wall."", ""A house painter in clothes covered in paint pauses to look at the camera."", ""A man in an orange shirt with an orange ladder next to a brick wall."", ""A man in an orange shirt is holding a ladder."", ""A worker grabs a ladder to move it around.""]",baseline,Baseline,Write a caption for this image.,"A worker in an orange shirt and paint-splattered overalls stands on a wooden walkway, holding a ladder, as he pauses during a renovation project beside a weathered brick chimney and a white brick wall.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,48,7097,flickr30k_test_007097,images/flickr30k/flickr30k_test_007097.jpg,"[""A little boy in a tan shirt and shorts walking in an area with many gray mesh tables and chairs."", ""A group of people sitting in gray metal chairs with orange umbrellas in the background."", ""A young boy is on a patio crowded with metal tables and chairs and 2 yellow umbrellas."", ""A boy walking through chairs and tables at Au Bon Pain."", ""Lots of people are sitting at tables doing something.""]",baseline,Baseline,Write a caption for this image.,"A sunny afternoon at a bustling outdoor café, where families gather under bright yellow umbrellas, enjoying coffee and conversation amidst the gentle rustle of tree leaves. A curious child in a beige shirt stands near a metal chair, gazing at the lively scene around him.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,49,13831,flickr30k_test_013831,images/flickr30k/flickr30k_test_013831.jpg,"[""A black and white dog jumps a red and white hurdle on a lawn with other dogs and people."", ""A black and white dog is jumping over a fence in an obstacle course."", ""A black and white dog in midair over a hurdle."", ""A dog jumps over a red and white gate."", ""The dog jumps over an obstacle.""]",baseline,Baseline,Write a caption for this image.,"A joyful Border Collie leaps gracefully over a red agility hurdle during an outdoor dog competition, showcasing its athleticism and focus under a clear sky.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,50,23784,flickr30k_test_023784,images/flickr30k/flickr30k_test_023784.jpg,"[""A very aged woman wearing blue is standing in front of a pile of things, many in black trash bags."", ""Smiling woman in a blue apron standing in front of a pile of bags and boxes."", ""An elderly hispanic woman wears a blue vest in front of a pile of boxes."", ""A woman wearing a blue vest seems to be in a very messy area."", ""A woman in a blue smock in a blue smock is smiling.""]",baseline,Baseline,Write a caption for this image.,"A warm smile lights up the face of a woman in a blue vest, standing amidst a backdrop of bags and boxes in what appears to be a community or work setting.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,51,951,flickr30k_test_000951,images/flickr30k/flickr30k_test_000951.jpg,"[""A person wearing a hat and carrying a knapsack walks uphill on a sand dune under a dark, cloudy sky and leaves the only visible footprints behind."", ""A man with a shoulder bag walking in the desert on sand with footprints behind him and the horizon with many stormy clouds."", ""A man walking in the desert wearing a hat, khaki shirt and shorts and very dark sky ahead of him."", ""One man is walking across a desert right into an approaching storm."", ""A man wandering in the desert as the clouds roll in.""]",baseline,Baseline,Write a caption for this image.,"A lone traveler walks across golden dunes under a brooding, storm-filled sky — solitude and adventure meet beneath the weight of impending weather.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,52,17289,flickr30k_test_017289,images/flickr30k/flickr30k_test_017289.jpg,"[""A man wearing a blue sweatshirt and dark baseball cap is sweeping the floor with others watching."", ""One man is using a mop, while two other men watch from the background."", ""A tall looking man wearing a hat is mopping the floor."", ""Guys cleaning the floor with sweeper."", ""A guy in a sweater cleans the floor.""]",baseline,Baseline,Write a caption for this image.,"A man in a navy sweatshirt and baseball cap diligently sweeps the hardwood floor with a modern flat mop, while a mirror reflects another person in the background, capturing a candid moment of everyday home maintenance.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,53,7264,flickr30k_test_007264,images/flickr30k/flickr30k_test_007264.jpg,"[""Two ladies and a teenage girl all dressed in summer attire are bending down and laughing, showing a small puppy to a little girl."", ""The little girl in a flower dress is talking to the ladies on the street."", ""A woman teaching a young girl not to be afraid of puppies."", ""Three women and a little girl play with a small puppy."", ""A woman bends down and pets a young girl's dog.""]",baseline,Baseline,Write a caption for this image.,"A joyful street moment: a woman and a little girl share a sweet interaction with a small dog, surrounded by friends in a lively urban setting.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,54,25024,flickr30k_test_025024,images/flickr30k/flickr30k_test_025024.jpg,"[""Eleven children sit next to each other on a stoop in front of a blue grating while holding objects in front of their eyes."", ""Smiling children are sitting on concrete slab displaying a small item in their hands."", ""Several young children are sitting outside laughing and looking through objects."", ""Eleven children sitting together, holding something up, and laughing."", ""A group of children sitting together eating donuts.""]",baseline,Baseline,Write a caption for this image.,"A group of joyful children sits together on a concrete ledge, smiling and posing playfully for the camera in front of a metal-barred storefront.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,55,14348,flickr30k_test_014348,images/flickr30k/flickr30k_test_014348.jpg,"[""A baseball player in a red shirt and white pants is swinging the bat towards a yellow ball whilst three people look on."", ""A baseball player recoils from an action involving a bat while opposing team members look on."", ""A woman swings at a softball on a playing field while other players look on."", ""A girl in a red and white uniform is swinging a bat."", ""A girl swings a bat during a softball game.""]",baseline,Baseline,Write a caption for this image.,"A softball player in a red jersey and helmet swings her bat with power during a game, as teammates and opponents watch from the field.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,56,16246,flickr30k_test_016246,images/flickr30k/flickr30k_test_016246.jpg,"[""A child is holding a bunch of balloons in front of their face."", ""A child holding balloons that cover their face."", ""A little boy holds many inflated balloons."", ""Child carrying a bouquet of balloons."", ""A young child carrying many balloons.""]",baseline,Baseline,Write a caption for this image.,"A child in a blue outfit and flip-flops walks down a bustling street, balancing a colorful bundle of festive balloons. The vibrant, cartoon-themed balloons contrast with the everyday urban backdrop, capturing a moment of playful innocence amid daily life.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,57,18116,flickr30k_test_018116,images/flickr30k/flickr30k_test_018116.jpg,"[""Overhead shot of a gray-haired man working on a piece of art."", ""A man in a white shirt adds detail to small sculptures."", ""A very old dark-skinned many is picking at bones."", ""An older man carving something out of wood."", ""An old man carves designs into gold.""]",baseline,Baseline,Write a caption for this image.,"A skilled artisan meticulously crafts intricate gold jewelry by hand, surrounded by tools and raw materials on a worn workshop floor.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,58,7637,flickr30k_test_007637,images/flickr30k/flickr30k_test_007637.jpg,"[""Two men are looking toward the ground while one is wearing gloves and holding a tool."", ""A man with work gloves looking down as another man checks out something on the beach."", ""A historian and his friend digging in the mines to look for more fossils for study."", ""A man in a black shirt is looking down at a man who is bending over."", ""Two men looking to be construction workers work in the sand.""]",baseline,Baseline,Write a caption for this image.,"Two workers dig through a sandy excavation site, one kneeling and focused on the ground while the other stands nearby, both wearing gloves and ready for labor.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,59,11327,flickr30k_test_011327,images/flickr30k/flickr30k_test_011327.jpg,"[""An elephant is carrying something in its trunk and is covered by some bright-colored fabric."", ""An elephant draped in red, blue and gold fabric walking on a stone path."", ""An elephant wearing a red and blue scarf walks along the brick road."", ""An elephant wearing a colorful drap carrying foliage in his trunk."", ""An elephant wearing red and blue fabric holds grass in his trunk.""]",baseline,Baseline,Write a caption for this image.,"A majestic elephant adorned with a vibrant red and blue ceremonial cloth walks gracefully on a sunlit brick path, its trunk gently holding greenery, surrounded by the presence of handlers and other elephants in a traditional setting.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,60,7565,flickr30k_test_007565,images/flickr30k/flickr30k_test_007565.jpg,"[""An infant is crawling on a wood floor, with a water bottle laying nearby."", ""A young baby crawls across the wood floor towards the water bottle."", ""A baby crawls on hardwood floors towards a water bottle."", ""A baby crawls on a wood floor near a bottle of water."", ""A baby on a wood floor with a water bottle""]",baseline,Baseline,Write a caption for this image.,"A curious baby crawls across a sun-dappled wooden floor, reaching toward a plastic water bottle, bathed in warm, golden light.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,61,22178,flickr30k_test_022178,images/flickr30k/flickr30k_test_022178.jpg,"[""A man with gray hair is sitting on a stool reading a newspaper in a market type setting."", ""An elderly outdoor market vegetable vendor sits with his wares and reads a newspaper."", ""A man in a white shirt reads while waiting to sell fruit."", ""A man in reads the newspaper and sells his produce."", ""A man reads his newspaper while selling fruit.""]",baseline,Baseline,Write a caption for this image.,"A vibrant street scene in front of Café Mysore, where a vendor sits amidst a colorful fruit stall, surrounded by the lively bustle of pedestrians and the warm hues of a bustling Indian marketplace.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,62,7169,flickr30k_test_007169,images/flickr30k/flickr30k_test_007169.jpg,"[""A young man with blond dreadlocks sits on a wall reading a newspaper as a woman and a young girl pass by."", ""A mother and daughter walking on the street, passing a man reading a newspaper."", ""A man with dreadlocks reads a newspaper outdoors."", ""Three people walk outside carrying bags."", ""A woman and child walk with their bags.""]",baseline,Baseline,Write a caption for this image.,"Through the bars of a railing, a candid street scene unfolds: a young girl with a colorful backpack walks past, while a woman in a hat carries a large red bag. In the background, another person sits on a stone ledge, engrossed in reading a newspaper. The setting appears to be a grand, historic",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,63,24934,flickr30k_test_024934,images/flickr30k/flickr30k_test_024934.jpg,"[""A man wearing a striped jacket tentatively looking down onto his hands while walking."", ""A man walks along a cobblestone path, next to a large blue wall."", ""A man walking down a brick path next to a blue wall."", ""A lone man walking along side a blue wall."", ""Solitary man walks past blue wall.""]",baseline,Baseline,Write a caption for this image.,"A man in a vibrant orange vest walks confidently down a cobblestone street, passing by a striking blue construction wall under a clear sky.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,64,15060,flickr30k_test_015060,images/flickr30k/flickr30k_test_015060.jpg,"[""A man in black with a helmet is water rafting in a green canoe."", ""A kayaker in a green boat paddles through the rapids."", ""One man in a green kayak paddling through the water."", ""This man is kayaking in whitewater."", ""A kayaker gets wet in the rapids.""]",baseline,Baseline,Write a caption for this image.,"A kayaker navigates turbulent whitewater rapids, gripping a paddle with focus and determination as waves crash around a vibrant green kayak.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,65,9495,flickr30k_test_009495,images/flickr30k/flickr30k_test_009495.jpg,"[""A woman with a yellow \""Miller\"" bag has her hand on a seated man, while another woman with the same type yellow \""Miller\"" bag is standing close to them."", ""A man and two women talk while looking at his reflection in the mirror."", ""A woman with a yellow shoulder bag gives a man a massage."", ""Two girls with yellow bags hanging out at a bar."", ""A bar with 2 girls and a man sitting on a table""]",baseline,Baseline,Write a caption for this image.,"“Late-night bar scene: Two women in matching yellow delivery bags chat and mingle, while a man in a jacket leans in, perhaps sharing a joke or a drink — a snapshot of urban nightlife and camaraderie.”",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,66,30359,flickr30k_test_030359,images/flickr30k/flickr30k_test_030359.jpg,"[""A soccer game with 5 guys in the picture but three of them are about to commence in a three way kick."", ""A group of soccer teammates are fighting over the soccer ball while in a stadium full of supporters."", ""Five young men, three in yellow, one in red and one in white are playing soccer."", ""A soccer player is attempting to score a goal."", ""Guys are play soccer on the field.""]",baseline,Baseline,Write a caption for this image.,"A dramatic moment in a football match as a goalkeeper dives to his left, attempting to save a high ball, while players from both teams leap and jostle for position in a chaotic scramble near the goal.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,67,704,flickr30k_test_000704,images/flickr30k/flickr30k_test_000704.jpg,"[""Two men, one looking at a screen with a drum next to him, while the other is a man dressed in a white shirt is talking into a microphone."", ""A man in a white shirt sings into a microphone as he reads the words on a screen, while a balding man plays the drums."", ""Two guys looking at the screen of a tv while one sings, (presumably ) and the other plays a set of big wooden drums."", ""One man is playing the drums while another is singing Karaoke."", ""Two men in a club playing bongos and singing karaoke.""]",baseline,Baseline,Write a caption for this image.,"A man sings into a microphone in a cozy, red-walled karaoke room, while another man sits beside him, smiling and watching. A TV screen in the background displays a motivational quote: “The best thing about being a musician is the freedom to be a little bit crazy.”",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,68,13637,flickr30k_test_013637,images/flickr30k/flickr30k_test_013637.jpg,"[""Person with a blue and black suit is surfing."", ""A surfer is being splashed by an ocean wave."", ""A man in a blue wetsuit surfs."", ""A surfer in blue rides a wave."", ""A surfer makes a big splash.""]",baseline,Baseline,Write a caption for this image.,"A surfer in a blue wetsuit rides a wave with dynamic energy, carving through the water as a spray of droplets arcs dramatically behind them.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,69,27445,flickr30k_test_027445,images/flickr30k/flickr30k_test_027445.jpg,"[""Two workers are wearing orange shirts and orange hard hats one of them feeds a tree into a wood-chipper machine while the other fumbles with his headgear."", ""Two construction workers, one of which is putting a tree into a big machine."", ""Two workers are feeding cut branches into a mulching machine."", ""Walking and talking and turning trees to mulch."", ""Two workers cutting down trees.""]",baseline,Baseline,Write a caption for this image.,"Two workers in orange safety gear operate a yellow chipper, processing tree branches into mulch for a dump truck, with a suburban neighborhood in the background.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,70,30024,flickr30k_test_030024,images/flickr30k/flickr30k_test_030024.jpg,"[""Several men are sitting around a dinner table having separate conversations."", ""A group of men are sitting at a table talking."", ""A man with gray hair is sitting at a table."", ""Four men are at a dining table."", ""Four men sitting at a table.""]",baseline,Baseline,Write a caption for this image.,"A group of men engaged in conversation at a formal dinner table, with wine glasses and bottles on the table, suggesting a business or celebratory gathering.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,71,18233,flickr30k_test_018233,images/flickr30k/flickr30k_test_018233.jpg,"[""Here is a picture of Asian dancers performing a new dance in front of their class and teacher."", ""Young girl balances on a reclined man's legs as part of a performance in front of an audience"", ""A man in black lies on his back while a little girl stands on his feet."", ""Circus actors play with a child while other children watch."", ""Children watch while an acrobatic team performs stunts.""]",baseline,Baseline,Write a caption for this image.,"A dazzling circus performance unfolds as a trapeze artist balances gracefully on a performer’s shoulders, while a young girl in a tutu leaps mid-air beneath a glowing red lantern. The vibrant red and blue stage, surrounded by an enthralled audience, captures the magic and energy of a live circus show.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,72,30218,flickr30k_test_030218,images/flickr30k/flickr30k_test_030218.jpg,"[""An older, bearded man play a small metal whistle while holding an oboe in his arm on a city street in font of a store window."", ""A bearded man, dressed in jeans and a jacket, is preparing to play a flute instrument on the sidewalk."", ""A man in a gray sweater and blue jeans, playing a flute along a street."", ""An old bearded man plays a hand flute on the side of a sidewalk."", ""An old man playing a musical instrument at a city sidewalk.""]",baseline,Baseline,Write a caption for this image.,"A street musician with a long white beard plays a flute on a city sidewalk, surrounded by passersby and storefronts.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,73,21046,flickr30k_test_021046,images/flickr30k/flickr30k_test_021046.jpg,"[""A man and a woman are seated, holding reading materials, while he looks into the camera and she looks down into her partly rolled-up magazine."", ""A young man and woman sit beside each other on the subway train."", ""A man and a woman are reading while riding the subway."", ""A man and woman riding on a subway car."", ""Several people sit on the subway.""]",baseline,Baseline,Write a caption for this image.,"Two passengers sit side by side on a train, each absorbed in their own world — one man in a suit reads a document, while a woman in a yellow hoodie focuses intently on her phone. The muted, green-tinted lighting adds a quiet, contemplative mood to their commute.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,74,3276,flickr30k_test_003276,images/flickr30k/flickr30k_test_003276.jpg,"[""A group of nicely dressed people sitting at a long table with several bottles of wine on it."", ""People are sitting at long dining tables in a tent at some formal event."", ""A long dinner table with rows of people talking waiting for their food."", ""Many people sit at a long dinner table at a formal event."", ""Banquet attendees are waiting for the meal to be served.""]",baseline,Baseline,Write a caption for this image.,"Guests enjoy a formal dinner under a white tent, seated at long tables adorned with wine bottles, glasses, and floral centerpieces.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,75,6091,flickr30k_test_006091,images/flickr30k/flickr30k_test_006091.jpg,"[""A little girl is sitting on the counter dangling one foot in the sink whilst holding a dish jet washer."", ""A young girl wearing red sunglasses sits near a sink and holds the faucet."", ""A little girl wearing sunglasses puts her feet into the kitchen sink."", ""A young, barefoot girl in red sunglasses plays in a sink."", ""A little girl plays with a faucet.""]",baseline,Baseline,Write a caption for this image.,"A cheerful child in a pink shirt and blue cap playfully turns on the kitchen faucet, letting water cascade down as they sit barefoot on the counter, wearing fun red sunglasses.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
flickr30k_main_seed1_train,qwen_prompt,qwen_prompt__flickr30k_main_seed1_train,76,20622,flickr30k_test_020622,images/flickr30k/flickr30k_test_020622.jpg,"[""A worker with a white hard-hat is at the bottom landing of an exterior fire escape and is struggling to work with the edge of a large yellow sign."", ""A man with a white hard hat with a black logo in the front of the hat holding part of a sign with numbers on it, while standing on a balcony."", ""A man in a white baseball hat takes down a banner hanging from a fire escape."", ""A man taking down a banner from the fire escape of a building."", ""A man putting up a banner from the fire escape.""]",baseline,Baseline,Write a caption for this image.,"A worker climbs a fire escape on a red brick building under an overcast sky, with a yellow flag fluttering below and a ""SALCHIPS"" sign visible at street level.",0,1,Qwen/Qwen3-VL-8B-Instruct,0.0,,64,"{""temperature"": 0.0, ""top_p"": null, ""max_new_tokens"": 64}"
